Name,Overs,Maidens,Runs,Wickets,Econ,Dots,4s,6s,Wd,Nb,Team,Match_id,Season,Fantasy_Points
Mayank Markande,1,0,12,0,12,1,2,0,1,0,1,1175364,12,0
Kagiso Rabada,4,0,41,1,10.25,6,6,0,1,0,2,1175365,12,25
Sandeep Lamichhane,4,0,29,1,7.25,12,2,2,0,0,2,1175365,12,25
Chris Morris,4,0,35,1,8.75,10,5,1,0,0,2,1175365,12,25
Harshal Patel,4,0,40,2,10,7,2,3,1,1,2,1175365,12,50
Amit Mishra,4,0,36,1,9,10,2,3,1,0,2,1175365,12,25
Prasidh Krishna,4,0,33,0,8.25,8,5,0,1,0,1,1175365,12,0
Lockie Ferguson,4,0,38,1,9.5,7,6,0,2,0,1,1175365,12,25
Piyush Chawla,4,0,36,1,9,5,2,2,0,0,1,1175365,12,25
Andre Russell,3,0,28,1,9.33,7,4,1,0,0,1,1175365,12,25
Kuldeep Yadav,4,0,41,2,10.25,6,2,3,0,0,1,1175365,12,50
Nitish Rana,1,0,8,0,8,2,1,0,0,0,1,1175365,12,0
Moeen Ali,3,0,29,0,9.67,5,3,1,0,0,2,1175366,12,0
Umesh Yadav,4,0,47,0,11.75,7,4,3,0,0,2,1175366,12,0
Yuzvendra Chahal,4,0,44,1,11,3,2,2,1,0,2,1175366,12,25
Mohammed Siraj,4,0,38,0,9.5,8,5,1,0,0,2,1175366,12,0
Prayas Ray Barman,4,0,56,0,14,2,3,4,0,0,2,1175366,12,-6
Colin de Grandhomme,1,0,16,0,16,0,0,2,0,0,2,1175366,12,0
Bhuvneshwar Kumar,3,0,25,0,8.33,7,3,1,0,0,1,1175366,12,0
Mohammad Nabi,4,0,11,4,2.75,16,1,0,0,0,1,1175366,12,114
Sandeep Sharma,3.5,0,19,3,4.96,13,1,1,0,0,1,1175366,12,85
Siddarth Kaul,3,0,16,0,5.33,11,1,1,1,0,1,1175366,12,0
Rashid Khan,4,0,25,0,6.25,10,2,1,0,0,1,1175366,12,0
Vijay Shankar,2,0,13,0,6.5,6,1,0,2,1,1,1175366,12,0
Dhawal Kulkarni,4,0,37,1,9.25,12,3,2,1,1,2,1175367,12,25
Jofra Archer,4,1,17,2,4.25,13,2,0,0,0,2,1175367,12,68
Ben Stokes,3,0,30,1,10,7,4,1,0,0,2,1175367,12,25
Shreyas Gopal,3,0,23,0,7.67,5,1,1,0,0,2,1175367,12,0
Krishnappa Gowtham,2,0,13,0,6.5,4,1,0,1,0,2,1175367,12,0
Jaydev Unadkat,4,0,54,1,13.5,5,3,4,3,0,2,1175367,12,19
Deepak Chahar,4,1,19,2,4.75,12,2,0,1,0,1,1175367,12,68
Shardul Thakur,4,0,42,2,10.5,8,4,2,1,0,1,1175367,12,50
Mitchell Santner,2,0,26,0,13,3,3,1,0,1,1,1175367,12,-6
Ravindra Jadeja,2,0,23,0,11.5,1,1,1,0,0,1,1175367,12,0
Imran Tahir,4,0,23,2,5.75,8,0,1,0,0,1,1175367,12,50
Dwayne Bravo,4,0,32,2,8,9,1,2,2,0,1,1175367,12,50
Kagiso Rabada,4,0,32,2,8,11,4,1,0,0,2,1175368,12,50
Chris Morris,4,0,30,3,7.5,9,3,1,1,0,2,1175368,12,79
Avesh Khan,3,0,30,0,10,7,6,0,1,0,2,1175368,12,0
Sandeep Lamichhane,4,0,27,2,6.75,8,0,2,0,0,2,1175368,12,50
Harshal Patel,4,0,37,0,9.25,8,3,1,2,0,2,1175368,12,0
Hanuma Vihari,1,0,9,0,9,0,1,0,0,0,2,1175368,12,0
Ravichandran Ashwin,4,0,31,2,7.75,8,2,1,3,0,1,1175368,12,50
Sam Curran,2.2,0,11,4,4.71,8,1,0,1,0,1,1175368,12,114
Mohammed Shami,4,0,27,2,6.75,12,3,1,0,0,1,1175368,12,50
Hardus Viljoen,3,0,22,1,7.33,10,4,0,0,0,1,1175368,12,25
Mujeeb Ur Rahman,4,0,36,0,9,7,4,1,1,0,1,1175368,12,0
Murugan Ashwin,2,0,19,0,9.5,3,3,0,0,0,1,1175368,12,0
Krishnappa Gowtham,4,0,19,0,4.75,10,1,0,0,0,2,1175369,12,6
Dhawal Kulkarni,3,0,26,0,8.67,7,4,0,1,0,2,1175369,12,0
Jofra Archer,4,0,47,1,11.75,7,6,2,0,1,2,1175369,12,25
Shreyas Gopal,4,1,12,3,3,16,1,0,0,0,2,1175369,12,97
Varun Aaron,1,0,16,0,16,0,3,0,0,0,2,1175369,12,0
Stuart Binny,1,0,6,0,6,1,0,0,0,0,2,1175369,12,0
Ben Stokes,3,0,29,0,9.67,4,3,1,0,0,2,1175369,12,0
Umesh Yadav,3.5,0,40,0,10.43,6,4,1,1,0,1,1175369,12,0
Navdeep Saini,4,0,35,0,8.75,12,7,0,1,0,1,1175369,12,0
Mohammed Siraj,4,0,25,1,6.25,11,1,1,1,0,1,1175369,12,25
Yuzvendra Chahal,4,0,17,2,4.25,11,0,0,2,0,1,1175369,12,56
Marcus Stoinis,3,0,28,0,9.33,3,4,0,0,0,1,1175369,12,0
Moeen Ali,1,0,14,0,14,1,1,1,0,0,1,1175369,12,0
Deepak Chahar,3,0,21,1,7,9,4,0,0,0,2,1175370,12,25
Shardul Thakur,4,0,37,0,9.25,9,3,2,3,0,2,1175370,12,0
Mohit Sharma,3,0,27,1,9,8,4,1,0,0,2,1175370,12,25
Imran Tahir,4,0,25,1,6.25,9,1,1,0,0,2,1175370,12,25
Ravindra Jadeja,2,0,10,1,5,6,1,0,0,0,2,1175370,12,25
Dwayne Bravo,4,0,49,1,12.25,5,3,3,1,1,2,1175370,12,19
Jason Behrendorff,4,0,22,2,5.5,15,2,1,1,0,1,1175370,12,50
Lasith Malinga,4,0,34,3,8.5,13,4,2,0,1,1,1175370,12,79
Hardik Pandya,4,0,20,3,5,14,1,1,1,0,1,1175370,12,79
Jasprit Bumrah,4,0,27,0,6.75,12,4,0,0,1,1,1175370,12,0
Rahul Chahar,2,0,11,0,5.5,5,1,0,1,0,1,1175370,12,0
Krunal Pandya,2,0,12,0,6,6,1,0,2,0,1,1175370,12,0
Bhuvneshwar Kumar,4,0,27,2,6.75,11,3,0,1,0,2,1175371,12,50
Mohammad Nabi,4,0,21,2,5.25,7,1,0,0,0,2,1175371,12,50
Siddarth Kaul,4,0,35,2,8.75,9,1,3,1,0,2,1175371,12,50
Rashid Khan,4,0,18,1,4.5,13,2,0,0,0,2,1175371,12,31
Sandeep Sharma,4,0,25,1,6.25,10,2,1,0,0,2,1175371,12,25
Sandeep Lamichhane,4,0,32,1,8,10,3,1,0,0,1,1175371,12,25
Axar Patel,4,0,18,1,4.5,10,1,0,1,0,1,1175371,12,31
Chris Morris,3,0,26,0,8.67,7,5,0,0,0,1,1175371,12,0
Kagiso Rabada,3.3,0,32,1,9.14,7,4,1,0,0,1,1175371,12,25
Rahul Tewatia,3,0,10,1,3.33,12,1,0,1,0,1,1175371,12,31
Ishant Sharma,1,0,5,1,5,2,0,0,1,0,1,1175371,12,25
Prasidh Krishna,3,0,41,0,13.67,6,7,1,1,0,2,1175372,12,-6
Piyush Chawla,4,0,32,0,8,4,3,0,0,0,2,1175372,12,0
Sunil Narine,4,0,30,1,7.5,7,3,0,1,0,2,1175372,12,25
Lockie Ferguson,2,0,32,0,16,3,4,2,0,0,2,1175372,12,-6
Kuldeep Yadav,4,0,31,1,7.75,6,2,0,0,0,2,1175372,12,25
Nitish Rana,2,0,22,1,11,6,1,2,2,0,2,1175372,12,25
Andre Russell,1,0,16,0,16,0,0,2,0,0,2,1175372,12,0
Tim Southee,4,0,61,0,15.25,7,6,4,1,0,1,1175372,12,-6
Navdeep Saini,4,0,34,2,8.5,12,4,1,1,1,1,1175372,12,50
Yuzvendra Chahal,4,0,24,1,6,8,0,1,0,0,1,1175372,12,25
Mohammed Siraj,2.2,0,36,0,15.43,5,4,2,1,2,1,1175372,12,-6
Pawan Negi,3.1,0,21,2,6.63,8,1,1,0,0,1,1175372,12,50
Marcus Stoinis,1.4,0,28,0,16.8,2,0,3,1,0,1,1175372,12,0
Deepak Chahar,4,0,32,2,8,7,3,0,1,0,2,1216492,13,50
Sam Curran,4,0,28,1,7,9,4,0,0,0,2,1216492,13,25
Lungi Ngidi,4,0,38,3,9.5,8,6,0,2,0,2,1216492,13,79
Piyush Chawla,4,0,21,1,5.25,11,0,1,1,0,2,1216492,13,25
Ravindra Jadeja,4,0,42,2,10.5,5,2,3,0,0,2,1216492,13,50
Trent Boult,3.2,0,23,1,6.9,12,5,0,0,0,1,1216492,13,25
James Pattinson,4,0,27,1,6.75,10,3,0,1,0,1,1216492,13,25
Jasprit Bumrah,4,0,43,1,10.75,10,4,2,1,1,1,1216492,13,25
Krunal Pandya,4,0,37,1,9.25,2,1,2,1,0,1,1216492,13,25
Rahul Chahar,4,0,36,1,9,2,3,1,0,0,1,1216492,13,25
Sheldon Cottrell,4,0,24,2,6,13,4,0,1,0,2,1216493,13,50
Mohammed Shami,4,0,15,3,3.75,15,1,0,1,1,2,1216493,13,85
Chris Jordan,4,0,56,0,14,8,5,3,3,1,2,1216493,13,-6
Krishnappa Gowtham,4,0,39,0,9.75,5,1,3,0,0,2,1216493,13,0
Ravi Bishnoi,4,0,22,1,5.5,9,2,0,1,0,2,1216493,13,25
Anrich Nortje,4,0,33,0,8.25,11,6,0,0,0,1,1216493,13,0
Mohit Sharma,4,0,45,1,11.25,7,1,4,0,1,1,1216493,13,25
Kagiso Rabada,4,0,28,2,7,10,3,0,1,0,1,1216493,13,50
Ravichandran Ashwin,1,0,2,2,2,4,0,0,0,0,1,1216493,13,50
Axar Patel,4,0,14,1,3.5,11,0,0,0,0,1,1216493,13,31
Marcus Stoinis,3,0,29,2,9.67,6,2,2,0,0,1,1216493,13,50
Chris Morris,4,1,16,0,4,15,1,0,1,0,2,1216494,13,18
Mohammed Siraj,4,2,8,3,2,16,0,0,0,0,2,1216494,13,109
Navdeep Saini,3,0,23,1,7.67,11,2,2,0,0,2,1216494,13,25
Isuru Udana,1,0,6,0,6,3,1,0,0,0,2,1216494,13,0
Yuzvendra Chahal,4,0,15,2,3.75,13,1,0,0,0,2,1216494,13,56
Washington Sundar,4,1,14,1,3.5,14,1,0,0,0,2,1216494,13,43
Pat Cummins,3,0,18,0,6,9,2,0,1,0,1,1216494,13,0
Prasidh Krishna,2.3,0,20,0,8,5,2,0,1,0,1,1216494,13,0
Varun Chakravarthy,4,0,28,0,7,11,5,0,0,0,1,1216494,13,0
Lockie Ferguson,4,0,17,1,4.25,14,2,0,1,0,1,1216494,13,31
Sandeep Sharma,4,0,34,3,8.5,14,3,3,0,0,2,1216495,13,79
Jason Holder,4,0,25,2,6.25,10,1,1,0,0,2,1216495,13,50
Shahbaz Nadeem,4,0,19,2,4.75,11,2,0,0,0,2,1216495,13,56
T Natarajan,4,0,38,0,9.5,7,2,3,0,0,2,1216495,13,0
Rashid Khan,4,0,32,1,8,5,2,1,0,0,2,1216495,13,25
Dhawal Kulkarni,3,0,22,0,7.33,6,2,0,2,0,1,1216495,13,0
Nathan Coulter-Nile,4,0,27,0,6.75,12,3,1,1,0,1,1216495,13,0
James Pattinson,3,0,29,0,9.67,3,4,0,0,0,1,1216495,13,0
Rahul Chahar,4,0,36,0,9,7,4,1,0,0,1,1216495,13,0
Krunal Pandya,3.1,0,37,0,11.68,2,4,0,1,0,1,1216495,13,0
Deepak Chahar,4,0,31,1,7.75,8,3,1,0,0,2,1216496,13,25
Sam Curran,4,0,33,3,8.25,9,3,1,1,0,2,1216496,13,79
Lungi Ngidi,4,0,56,1,14,7,2,5,2,2,2,1216496,13,19
Ravindra Jadeja,4,0,40,0,10,6,0,4,2,0,2,1216496,13,0
Piyush Chawla,4,0,55,1,13.75,4,1,6,0,1,2,1216496,13,19
Jaydev Unadkat,4,0,44,0,11,3,2,3,2,0,1,1216496,13,0
Jofra Archer,4,0,26,1,6.5,13,1,2,1,0,1,1216496,13,25
Shreyas Gopal,4,0,38,1,9.5,6,5,1,0,0,1,1216496,13,25
Tom Curran,4,0,54,1,13.5,6,1,6,0,1,1,1216496,13,19
Rahul Tewatia,4,0,37,3,9.25,7,0,4,0,0,1,1216496,13,79
Tushar Deshpande,4,0,40,0,10,10,6,1,1,0,2,1216497,13,0
Anrich Nortje,4,0,27,2,6.75,9,4,0,0,0,2,1216497,13,50
Kagiso Rabada,4,0,33,2,8.25,10,3,1,2,0,2,1216497,13,50
Axar Patel,1,0,7,0,7,3,1,0,0,0,2,1216497,13,0
Marcus Stoinis,4,0,41,2,10.25,9,6,1,2,0,2,1216497,13,50
Ravichandran Ashwin,3,0,45,0,15,2,4,3,0,0,2,1216497,13,-6
Pat Cummins,4,0,17,3,4.25,16,3,0,0,0,1,1216497,13,85
Prasidh Krishna,2,0,19,0,9.5,4,1,1,1,2,1,1216497,13,0
Kamlesh Nagarkoti,2,0,11,0,5.5,7,2,0,0,0,1,1216497,13,0
Lockie Ferguson,4,0,30,1,7.5,8,4,0,0,0,1,1216497,13,25
Sunil Narine,4,0,37,0,9.25,4,0,2,1,0,1,1216497,13,0
Varun Chakravarthy,4,0,20,5,5,9,1,0,1,0,1,1216497,13,141
Sandeep Sharma,4,0,29,2,7.25,10,1,1,1,0,2,1216498,13,50
Khaleel Ahmed,4,0,31,0,7.75,7,3,0,0,0,2,1216498,13,0
Jason Holder,4,0,27,2,6.75,6,2,0,2,0,2,1216498,13,50
Rashid Khan,4,0,14,2,3.5,15,0,1,0,0,2,1216498,13,56
T Natarajan,4,0,23,0,5.75,10,1,0,2,0,2,1216498,13,0
Mohammed Shami,4,0,34,1,8.5,11,4,1,1,0,1,1216498,13,25
Arshdeep Singh,3.5,0,23,3,6,9,1,1,1,0,1,1216498,13,79
Murugan Ashwin,4,0,27,1,6.75,12,5,0,0,0,1,1216498,13,25
Ravi Bishnoi,4,0,13,1,3.25,14,1,0,0,0,1,1216498,13,31
Chris Jordan,4,0,17,3,4.25,12,1,0,2,0,1,1216498,13,85
Trent Boult,4,0,40,1,10,10,6,1,1,0,2,1216499,13,25
Jasprit Bumrah,4,1,14,3,3.5,15,1,0,1,0,2,1216499,13,97
Krunal Pandya,4,0,27,0,6.75,8,3,0,0,0,2,1216499,13,0
James Pattinson,3,0,35,0,11.67,4,5,1,0,0,2,1216499,13,0
Rahul Chahar,4,0,43,1,10.75,8,6,1,1,0,2,1216499,13,25
Kieron Pollard,1,0,5,1,5,2,0,0,0,0,2,1216499,13,25
Chris Morris,4,0,36,1,9,10,3,2,1,0,1,1216499,13,25
Dale Steyn,4,0,43,0,10.75,10,3,3,3,0,1,1216499,13,0
Washington Sundar,4,0,20,0,5,10,1,0,1,0,1,1216499,13,0
Mohammed Siraj,3.1,0,28,2,8.84,10,5,0,1,0,1,1216499,13,50
Yuzvendra Chahal,4,0,37,2,9.25,8,3,2,0,0,1,1216499,13,50
Varun Aaron,2,0,25,0,12.5,4,3,1,0,1,2,1216500,13,-6
Jofra Archer,4,0,24,3,6,11,3,0,1,0,2,1216500,13,79
Kartik Tyagi,4,0,35,1,8.75,10,1,3,1,0,2,1216500,13,25
Andrew Tye,4,0,50,1,12.5,5,4,3,2,1,2,1216500,13,19
Shreyas Gopal,2,0,23,0,11.5,4,0,3,0,0,2,1216500,13,0
Rahul Tewatia,4,0,20,1,5,11,0,1,1,0,2,1216500,13,25
Kagiso Rabada,3.4,0,35,3,9.55,7,4,1,2,1,1,1216500,13,79
Anrich Nortje,4,0,25,1,6.25,13,2,1,2,0,1,1216500,13,25
Ravichandran Ashwin,4,0,22,2,5.5,9,2,0,1,0,1,1216500,13,50
Harshal Patel,4,0,29,1,7.25,8,0,2,1,0,1,1216500,13,25
Axar Patel,2,0,8,1,4,6,0,0,0,0,1,1216500,13,31
Marcus Stoinis,2,0,17,2,8.5,6,0,2,1,0,1,1216500,13,50
Deepak Chahar,4,0,47,0,11.75,4,5,2,2,0,2,1216501,13,0
Sam Curran,4,0,26,2,6.5,9,3,0,0,0,2,1216501,13,50
Shardul Thakur,4,0,28,2,7,13,3,1,2,0,2,1216501,13,50
Karn Sharma,4,0,25,2,6.25,5,0,1,0,0,2,1216501,13,50
Dwayne Bravo,4,0,37,3,9.25,8,3,1,2,0,2,1216501,13,79
Pat Cummins,4,0,25,0,6.25,11,3,0,2,0,1,1216501,13,0
Shivam Mavi,3,0,32,1,10.67,3,4,1,0,0,1,1216501,13,25
Varun Chakravarthy,4,0,28,1,7,7,3,0,0,0,1,1216501,13,25
Kamlesh Nagarkoti,3,0,21,1,7,6,3,0,0,0,1,1216501,13,25
Sunil Narine,4,0,31,1,7.75,9,3,1,0,0,1,1216501,13,25
Andre Russell,2,0,18,1,9,5,2,1,0,0,1,1216501,13,25
Sandeep Sharma,4,0,20,2,5,9,1,0,1,0,2,1216502,13,50
Jason Holder,4,0,27,2,6.75,9,3,0,1,0,2,1216502,13,50
T Natarajan,4,0,11,1,2.75,16,1,0,0,0,2,1216502,13,31
Shahbaz Nadeem,4,0,35,1,8.75,3,2,1,0,0,2,1216502,13,25
Rashid Khan,4,0,24,1,6,13,2,0,2,0,2,1216502,13,25
Chris Morris,2,0,19,0,9.5,4,2,0,4,0,1,1216502,13,0
Washington Sundar,3,0,21,1,7,7,1,1,0,0,1,1216502,13,25
Navdeep Saini,2,0,30,1,15,5,2,3,1,0,1,1216502,13,19
Mohammed Siraj,1,0,12,0,12,3,1,1,0,0,1,1216502,13,0
Yuzvendra Chahal,3.1,0,19,2,6,8,1,1,0,0,1,1216502,13,50
Isuru Udana,3,0,20,1,6.67,8,1,1,0,0,1,1216502,13,25
Sheldon Cottrell,4,1,20,1,5,14,3,0,1,0,2,1216503,13,37
Mohammed Shami,4,0,36,1,9,9,6,0,2,0,2,1216503,13,25
Ravi Bishnoi,4,0,37,0,9.25,8,1,3,1,0,2,1216503,13,0
Krishnappa Gowtham,4,0,45,1,11.25,6,2,4,0,0,2,1216503,13,25
James Neesham,4,0,52,0,13,4,5,3,1,0,2,1216503,13,-6
Trent Boult,4,0,42,1,10.5,5,5,1,0,0,1,1216503,13,25
James Pattinson,4,0,28,2,7,7,2,0,1,0,1,1216503,13,50
Krunal Pandya,4,0,27,1,6.75,9,1,1,3,0,1,1216503,13,25
Jasprit Bumrah,4,0,18,2,4.5,13,2,0,0,0,1,1216503,13,56
Rahul Chahar,4,0,26,2,6.5,9,0,1,1,0,1,1216503,13,50
Jofra Archer,4,0,18,2,4.5,14,1,1,0,0,2,1216504,13,56
Ankit Rajpoot,4,0,39,1,9.75,9,3,2,4,0,2,1216504,13,25
Jaydev Unadkat,2,0,14,1,7,6,1,1,0,0,2,1216504,13,25
Tom Curran,4,0,37,1,9.25,7,2,1,4,0,2,1216504,13,25
Shreyas Gopal,4,0,43,0,10.75,7,4,2,0,0,2,1216504,13,0
Riyan Parag,1,0,14,0,14,0,0,1,0,0,2,1216504,13,0
Rahul Tewatia,1,0,6,1,6,3,1,0,0,0,2,1216504,13,25
Sunil Narine,4,0,40,1,10,9,1,4,1,0,1,1216504,13,25
Pat Cummins,3,0,13,1,4.33,12,0,1,0,0,1,1216504,13,31
Shivam Mavi,4,0,20,2,5,13,2,0,0,0,1,1216504,13,50
Kamlesh Nagarkoti,2,0,13,2,6.5,6,0,1,0,0,1,1216504,13,50
Varun Chakravarthy,4,0,25,2,6.25,7,0,1,0,0,1,1216504,13,50
Kuldeep Yadav,3,0,20,1,6.67,8,1,1,0,0,1,1216504,13,25
Daniel Sams,4,0,40,0,10,8,4,1,3,0,2,1216505,13,0
Ravichandran Ashwin,4,0,18,1,4.5,10,1,0,0,0,2,1216505,13,31
Anrich Nortje,4,0,33,3,8.25,11,4,1,0,0,2,1216505,13,79
Kagiso Rabada,4,0,30,2,7.5,9,3,1,0,0,2,1216505,13,50
Axar Patel,4,0,30,0,7.5,4,0,1,0,0,2,1216505,13,0
Chris Morris,2,0,19,0,9.5,4,3,0,0,0,1,1216505,13,0
Mohammed Siraj,3,0,29,1,9.67,9,4,1,2,0,1,1216505,13,25
Washington Sundar,4,0,24,1,6,7,1,0,0,0,1,1216505,13,25
Isuru Udana,2,0,24,0,12,1,4,0,0,0,1,1216505,13,-6
Yuzvendra Chahal,4,0,29,0,7.25,4,2,0,0,0,1,1216505,13,0
Shahbaz Ahmed,4,0,26,2,6.5,6,0,1,1,0,1,1216505,13,50
Deepak Chahar,3,0,30,0,10,5,4,1,0,0,2,1216506,13,0
Sam Curran,2,0,15,0,7.5,3,2,0,0,0,2,1216506,13,0
Shardul Thakur,4,0,27,1,6.75,8,3,0,0,0,2,1216506,13,25
Lungi Ngidi,4,0,39,3,9.75,11,3,3,1,0,2,1216506,13,79
Imran Tahir,4,0,24,1,6,6,0,1,0,0,2,1216506,13,25
Ravindra Jadeja,3,0,17,1,5.67,5,0,0,0,0,2,1216506,13,25
James Neesham,3,0,26,0,8.67,8,2,1,1,0,1,1216506,13,0
Mohammed Shami,4,0,29,0,7.25,12,3,0,1,0,1,1216506,13,0
Chris Jordan,3,0,31,1,10.33,4,2,1,0,0,1,1216506,13,25
Ravi Bishnoi,4,0,39,0,9.75,6,5,1,1,0,1,1216506,13,0
Murugan Ashwin,4,0,17,0,4.25,8,0,0,0,0,1,1216506,13,6
Chris Gayle,0.5,0,5,0,6,0,0,0,0,0,1,1216506,13,0
Jofra Archer,4,0,25,1,6.25,14,0,2,0,1,2,1216507,13,25
Shreyas Gopal,4,0,31,0,7.75,8,1,2,0,0,2,1216507,13,0
Kartik Tyagi,3,0,29,1,9.67,5,1,2,0,0,2,1216507,13,25
Jaydev Unadkat,4,0,31,1,7.75,5,1,1,1,0,2,1216507,13,25
Rahul Tewatia,4,0,35,0,8.75,8,2,2,1,0,2,1216507,13,0
Ben Stokes,1,0,7,0,7,2,1,0,0,0,2,1216507,13,0
Sandeep Sharma,4,0,32,0,8,7,3,1,0,0,1,1216507,13,0
Khaleel Ahmed,3.5,0,37,2,9.65,9,1,3,0,0,1,1216507,13,50
T Natarajan,4,1,32,0,8,8,2,2,0,0,1,1216507,13,12
Abhishek Sharma,1,0,11,0,11,1,2,0,0,0,1,1216507,13,0
Rashid Khan,4,0,25,2,6.25,10,3,0,0,0,1,1216507,13,50
Vijay Shankar,3,0,22,0,7.33,3,1,0,2,0,1,1216507,13,0
Sandeep Warrier,3,0,34,0,11.33,8,5,1,3,0,2,1216508,13,0
Shivam Mavi,4,1,32,2,8,10,2,0,3,0,2,1216508,13,62
Pat Cummins,3,0,49,0,16.33,3,3,4,3,0,2,1216508,13,-6
Sunil Narine,4,0,22,1,5.5,8,2,0,0,0,2,1216508,13,25
Andre Russell,2,0,17,1,8.5,4,1,1,0,0,2,1216508,13,25
Kuldeep Yadav,4,0,39,0,9.75,3,0,3,1,1,2,1216508,13,0
Trent Boult,4,1,30,2,7.5,13,6,0,0,0,1,1216508,13,62
James Pattinson,4,0,25,2,6.25,13,1,2,1,0,1,1216508,13,50
Jasprit Bumrah,4,0,32,2,8,14,0,4,1,0,1,1216508,13,50
Rahul Chahar,4,0,26,2,6.5,11,2,1,0,0,1,1216508,13,50
Kieron Pollard,3,0,21,1,7,4,2,0,1,0,1,1216508,13,25
Krunal Pandya,1,0,10,0,10,2,2,0,0,0,1,1216508,13,0
Tushar Deshpande,4,0,39,1,9.75,9,3,2,2,0,2,1216509,13,25
Kagiso Rabada,4,1,33,1,8.25,12,3,2,1,1,2,1216509,13,37
Axar Patel,4,0,23,0,5.75,5,1,0,0,0,2,1216509,13,0
Anrich Nortje,4,0,44,2,11,10,3,4,0,0,2,1216509,13,50
Ravichandran Ashwin,3,0,30,0,10,5,3,1,0,0,2,1216509,13,0
Marcus Stoinis,1,0,10,0,10,1,0,1,0,0,2,1216509,13,0
Deepak Chahar,4,1,18,2,4.5,10,1,0,0,0,1,1216509,13,68
Sam Curran,4,0,35,1,8.75,10,5,1,1,0,1,1216509,13,25
Shardul Thakur,4,0,39,1,9.75,5,3,2,0,0,1,1216509,13,25
Ravindra Jadeja,1.5,0,35,0,19.09,0,2,3,1,0,1,1216509,13,0
Karn Sharma,3,0,34,0,11.33,3,4,1,0,0,1,1216509,13,0
Dwayne Bravo,3,0,23,1,7.67,4,2,0,1,0,1,1216509,13,25
Umesh Yadav,3,0,35,0,11.67,6,5,1,1,1,2,1216510,13,0
Dale Steyn,4,0,57,0,14.25,5,5,4,1,0,2,1216510,13,-6
Navdeep Saini,4,0,37,0,9.25,8,6,0,2,0,2,1216510,13,0
Yuzvendra Chahal,4,0,25,1,6.25,8,2,0,0,0,2,1216510,13,25
Washington Sundar,2,0,13,0,6.5,2,1,0,0,0,2,1216510,13,0
Shivam Dube,3,0,33,2,11,3,2,2,0,0,2,1216510,13,50
Sheldon Cottrell,3,0,17,2,5.67,12,1,1,2,0,1,1216510,13,50
Mohammed Shami,3,0,14,1,4.67,10,2,0,0,0,1,1216510,13,31
Ravi Bishnoi,4,0,32,3,8,12,3,1,2,0,1,1216510,13,79
Murugan Ashwin,3,0,21,3,7,9,3,0,1,0,1,1216510,13,79
James Neesham,2,0,13,0,6.5,5,0,1,1,0,1,1216510,13,0
Glenn Maxwell,2,0,10,1,5,5,1,0,0,0,1,1216510,13,25
Ankit Rajpoot,3,0,42,0,14,5,5,2,1,1,2,1216511,13,-6
Shreyas Gopal,4,0,28,2,7,11,3,1,0,0,2,1216511,13,50
Jofra Archer,4,0,34,1,8.5,11,3,2,0,1,2,1216511,13,25
Kartik Tyagi,4,0,36,1,9,8,3,1,3,0,2,1216511,13,25
Tom Curran,3,0,33,0,11,5,4,1,1,0,2,1216511,13,0
Rahul Tewatia,2,0,13,0,6.5,4,0,1,0,0,2,1216511,13,0
Trent Boult,4,0,26,2,6.5,12,3,1,0,0,1,1216511,13,50
Jasprit Bumrah,4,0,20,4,5,14,3,0,0,0,1,1216511,13,108
James Pattinson,3.1,0,19,2,6,9,2,0,0,0,1,1216511,13,50
Rahul Chahar,3,0,24,1,8,6,0,2,1,0,1,1216511,13,25
Krunal Pandya,2,0,22,0,11,2,0,2,0,0,1,1216511,13,0
Kieron Pollard,2,0,24,1,12,3,3,1,0,0,1,1216511,13,19
Sandeep Sharma,4,0,27,0,6.75,6,1,1,0,0,2,1216512,13,0
Basil Thampi,4,0,46,1,11.5,5,6,1,0,0,2,1216512,13,25
T Natarajan,4,0,40,2,10,9,4,2,0,1,2,1216512,13,50
Vijay Shankar,4,0,20,1,5,13,3,0,0,0,2,1216512,13,25
Rashid Khan,4,0,28,1,7,9,2,1,0,0,2,1216512,13,25
Pat Cummins,4,0,28,1,7,13,3,1,0,0,1,1216512,13,25
Shivam Mavi,3,0,34,1,11.33,6,5,1,1,0,1,1216512,13,25
Varun Chakravarthy,4,0,32,1,8,7,4,0,0,0,1,1216512,13,25
Andre Russell,2,0,29,0,14.5,3,6,0,0,1,1,1216512,13,-6
Lockie Ferguson,4,0,15,3,3.75,13,0,0,0,0,1,1216512,13,85
Kuldeep Yadav,3,0,18,0,6,5,0,0,1,0,1,1216512,13,0
Deepak Chahar,3,0,17,0,5.67,9,2,0,0,0,2,1216513,13,0
Sam Curran,3,0,31,0,10.33,3,3,1,0,0,2,1216513,13,0
Shardul Thakur,4,0,39,2,9.75,8,5,1,1,0,2,1216513,13,50
Dwayne Bravo,4,0,38,0,9.5,7,3,1,2,0,2,1216513,13,0
Ravindra Jadeja,4,0,30,1,7.5,7,1,1,0,0,2,1216513,13,25
Piyush Chawla,2,0,22,1,11,2,0,2,0,0,2,1216513,13,25
Sheldon Cottrell,3,0,30,0,10,5,3,1,2,0,1,1216513,13,0
Mohammed Shami,3.4,0,35,0,9.55,7,2,1,2,0,1,1216513,13,0
Harpreet Brar,4,0,41,0,10.25,6,5,1,1,0,1,1216513,13,0
