,Player,Description,Runs,Balls,4s,6s,SR,Team,Match_id,Season,Fantasy_Points,Teams
7419,Brendon McCullum,c †Pant b Rabada,1,3,0,0,33.33,1,1082632,10,-5,Gujarat Lions
7420,Suresh Raina,run out (Rabada),77,43,5,4,179.07,1,1082632,10,96,Gujarat Lions
7421,Dinesh Karthik,c Anderson b Cummins,65,34,5,5,191.18,1,1082632,10,86,Gujarat Lions
7422,Aaron Finch,c †Pant b Rabada,27,19,4,0,142.11,1,1082632,10,31,Gujarat Lions
7423,Ishan Kishan,c Iyer b Cummins,4,6,0,0,66.67,1,1082632,10,4,Gujarat Lions
7424,Ravindra Jadeja,not out,18,7,0,2,257.14,1,1082632,10,28,Gujarat Lions
7425,James Faulkner,c sub (CR Brathwaite) b Anderson,1,3,0,0,33.33,1,1082632,10,-5,Gujarat Lions
7426,Pradeep Sangwan,not out,1,1,0,0,100,1,1082632,10,1,Gujarat Lions
7427,Sanju Samson,c Faulkner b Jadeja,61,31,0,7,196.77,2,1082632,10,81,Delhi Daredevils
7428,Karun Nair,c †Karthik b Sangwan,12,11,2,0,109.09,2,1082632,10,14,Delhi Daredevils
7429,Rishabh Pant,c †Karthik b Basil Thampi,97,43,6,9,225.58,2,1082632,10,127,Delhi Daredevils
7430,Shreyas Iyer,not out,14,8,0,2,175,2,1082632,10,24,Delhi Daredevils
7431,Corey Anderson,not out,18,12,0,2,150,2,1082632,10,22,Delhi Daredevils
7432,Hashim Amla,c †Jadhav b Choudhary,1,3,0,0,33.33,1,1082633,10,-5,Kings XI Punjab
7433,Martin Guptill,c Negi b Aravind,9,10,1,0,90,1,1082633,10,10,Kings XI Punjab
7434,Shaun Marsh,c Mandeep Singh b Negi,20,17,3,0,117.65,1,1082633,10,23,Kings XI Punjab
7435,Manan Vohra,c de Villiers b Chahal,25,28,1,1,89.29,1,1082633,10,28,Kings XI Punjab
7436,Wriddhiman Saha,b Watson,21,25,1,0,84,1,1082633,10,22,Kings XI Punjab
7437,Glenn Maxwell,c Badree b Chahal,6,11,1,0,54.55,1,1082633,10,7,Kings XI Punjab
7438,Axar Patel,not out,38,17,3,2,223.53,1,1082633,10,51,Kings XI Punjab
7439,Mohit Sharma,c †Jadhav b Choudhary,6,4,1,0,150,1,1082633,10,7,Kings XI Punjab
7440,Varun Aaron,not out,0,5,0,0,0,1,1082633,10,-2,Kings XI Punjab
7441,Mandeep Singh,b Maxwell,46,40,5,2,115,2,1082633,10,55,Royal Challengers Bangalore
7442,Chris Gayle,c Guptill b Sandeep Sharma,0,2,0,0,0,2,1082633,10,-2,Royal Challengers Bangalore
7443,Virat Kohli,b Sandeep Sharma,6,6,1,0,100,2,1082633,10,7,Royal Challengers Bangalore
7444,AB de Villiers,c †Saha b Sandeep Sharma,10,6,1,1,166.67,2,1082633,10,13,Royal Challengers Bangalore
7445,Kedar Jadhav,c Patel b Sharma,6,6,1,0,100,2,1082633,10,7,Royal Challengers Bangalore
7446,Shane Watson,c †Saha b Patel,3,6,0,0,50,2,1082633,10,3,Royal Challengers Bangalore
7447,Pawan Negi,c †Saha b Patel,21,23,2,0,91.3,2,1082633,10,23,Royal Challengers Bangalore
7448,Sreenath Aravind,lbw b Maxwell,4,6,0,0,66.67,2,1082633,10,4,Royal Challengers Bangalore
7449,Samuel Badree,b Patel,8,9,0,0,88.89,2,1082633,10,8,Royal Challengers Bangalore
7450,Aniket Choudhary,c Guptill b Sharma,4,6,0,0,66.67,2,1082633,10,4,Royal Challengers Bangalore
7451,Yuzvendra Chahal,not out,4,4,0,0,100,2,1082633,10,4,Royal Challengers Bangalore
7452,Ajinkya Rahane,c Yuvraj Singh b Bipul Sharma,22,20,0,1,110,1,1082634,10,24,Rising Pune Supergiant
7453,Rahul Tripathi,run out (Bipul Sharma),1,4,0,0,25,1,1082634,10,-5,Rising Pune Supergiant
7454,Steven Smith,c Bipul Sharma b Kaul,34,39,0,0,87.18,1,1082634,10,34,Rising Pune Supergiant
7455,Ben Stokes,b Rashid Khan,39,25,1,3,156,1,1082634,10,46,Rising Pune Supergiant
7456,MS Dhoni,c †Ojha b Kaul,31,21,2,2,147.62,1,1082634,10,37,Rising Pune Supergiant
7457,Daniel Christian,c Rashid Khan b Kaul,4,2,1,0,200,1,1082634,10,11,Rising Pune Supergiant
7458,Manoj Tiwary,run out (Warner/Kumar),9,5,1,0,180,1,1082634,10,16,Rising Pune Supergiant
7459,Washington Sundar,not out,1,3,0,0,33.33,1,1082634,10,-5,Rising Pune Supergiant
7460,Shardul Thakur,c Warner b Kaul,0,1,0,0,0,1,1082634,10,-2,Rising Pune Supergiant
7461,Jaydev Unadkat,not out,0,0,0,0,0,1,1082634,10,-2,Rising Pune Supergiant
7462,David Warner,c Thakur b Stokes,40,34,4,1,117.65,2,1082634,10,46,Sunrisers Hyderabad
7463,Shikhar Dhawan,b Stokes,19,12,2,1,158.33,2,1082634,10,23,Sunrisers Hyderabad
7464,Kane Williamson,c †Dhoni b Stokes,4,2,1,0,200,2,1082634,10,11,Sunrisers Hyderabad
7465,Yuvraj Singh,c Tripathi b Unadkat,47,43,4,2,109.3,2,1082634,10,55,Sunrisers Hyderabad
7466,Moises Henriques,b Imran Tahir,4,6,0,0,66.67,2,1082634,10,4,Sunrisers Hyderabad
7467,Naman Ojha,c Stokes b Unadkat,9,9,0,1,100,2,1082634,10,11,Sunrisers Hyderabad
7468,Bipul Sharma,c Stokes b Unadkat,8,7,0,0,114.29,2,1082634,10,8,Sunrisers Hyderabad
7469,Rashid Khan,c & b Unadkat,3,4,0,0,75,2,1082634,10,3,Sunrisers Hyderabad
7470,Bhuvneshwar Kumar,c Tiwary b Unadkat,0,1,0,0,0,2,1082634,10,-2,Sunrisers Hyderabad
7471,Siddarth Kaul,not out,0,2,0,0,0,2,1082634,10,-2,Sunrisers Hyderabad
7472,Ashish Nehra,not out,0,0,0,0,0,2,1082634,10,-2,Sunrisers Hyderabad
7473,Lendl Simmons,c Samuels b Anderson,66,43,5,4,153.49,1,1082635,10,79,Mumbai Indians
7474,Parthiv Patel,st †Pant b Mishra,25,22,3,0,113.64,1,1082635,10,28,Mumbai Indians
7475,Kieron Pollard,not out,63,35,5,4,180,1,1082635,10,82,Mumbai Indians
7476,Rohit Sharma,c Mishra b Rabada,10,6,1,0,166.67,1,1082635,10,11,Mumbai Indians
7477,Hardik Pandya,not out,29,14,1,3,207.14,1,1082635,10,42,Mumbai Indians
7478,Sanju Samson,c Simmons b McClenaghan,0,1,0,0,0,2,1082635,10,-2,Delhi Daredevils
7479,Karun Nair,c RG Sharma b Harbhajan Singh,21,15,3,1,140,2,1082635,10,26,Delhi Daredevils
7480,Shreyas Iyer,c Harbhajan Singh b Malinga,3,6,0,0,50,2,1082635,10,3,Delhi Daredevils
7481,Rishabh Pant,c Simmons b Bumrah,0,3,0,0,0,2,1082635,10,-2,Delhi Daredevils
7482,Corey Anderson,c KV Sharma b Malinga,10,8,2,0,125,2,1082635,10,12,Delhi Daredevils
7483,Marlon Samuels,c RG Sharma b KV Sharma,1,5,0,0,20,2,1082635,10,-5,Delhi Daredevils
7484,Pat Cummins,c †Patel b Harbhajan Singh,10,10,0,1,100,2,1082635,10,12,Delhi Daredevils
7485,Kagiso Rabada,c RG Sharma b KV Sharma,0,5,0,0,0,2,1082635,10,-2,Delhi Daredevils
7486,Amit Mishra,not out,9,14,0,0,64.29,2,1082635,10,9,Delhi Daredevils
7487,Mohammed Shami,c Pollard b Harbhajan Singh,7,4,0,1,175,2,1082635,10,15,Delhi Daredevils
7488,Zaheer Khan,c Rana b KV Sharma,2,11,0,0,18.18,2,1082635,10,-4,Delhi Daredevils
7489,Chris Gayle,c Gambhir b Yadav,0,1,0,0,0,1,1082636,10,-2,Royal Challengers Bangalore
7490,Mandeep Singh,c Yadav b Narine,52,43,4,1,120.93,1,1082636,10,58,Royal Challengers Bangalore
7491,Virat Kohli,lbw b Yadav,5,9,0,0,55.56,1,1082636,10,5,Royal Challengers Bangalore
7492,AB de Villiers,b Narine,10,8,2,0,125,1,1082636,10,12,Royal Challengers Bangalore
7493,Travis Head,not out,75,47,3,5,159.57,1,1082636,10,88,Royal Challengers Bangalore
7494,Kedar Jadhav,c Yadav b Woakes,8,9,1,0,88.89,1,1082636,10,9,Royal Challengers Bangalore
7495,Pawan Negi,c Lynn b Yadav,5,3,1,0,166.67,1,1082636,10,6,Royal Challengers Bangalore
7496,Sreenath Aravind,not out,0,0,0,0,0,1,1082636,10,-2,Royal Challengers Bangalore
7497,Chris Lynn,b Negi,50,22,5,4,227.27,2,1082636,10,69,Kolkata Knight Riders
7498,Sunil Narine,c †Jadhav b Choudhary,54,17,6,4,317.65,2,1082636,10,74,Kolkata Knight Riders
7499,Colin de Grandhomme,st †Jadhav b Negi,31,28,1,2,110.71,2,1082636,10,36,Kolkata Knight Riders
7500,Gautam Gambhir,c Negi b Chahal,14,16,0,0,87.5,2,1082636,10,14,Kolkata Knight Riders
7501,Manish Pandey,not out,4,3,0,0,133.33,2,1082636,10,4,Kolkata Knight Riders
7502,Yusuf Pathan,not out,0,5,0,0,0,2,1082636,10,-2,Kolkata Knight Riders
7503,Martin Guptill,c Basil Thampi b Sangwan,2,5,0,0,40,1,1082637,10,-4,Kings XI Punjab
7504,Hashim Amla,lbw b Basil Thampi,104,60,8,5,173.33,1,1082637,10,144,Kings XI Punjab
7505,Shaun Marsh,c Finch b Kulkarni,58,43,6,0,134.88,1,1082637,10,64,Kings XI Punjab
7506,Glenn Maxwell,not out,20,11,0,2,181.82,1,1082637,10,30,Kings XI Punjab
7507,Axar Patel,not out,2,1,0,0,200,1,1082637,10,8,Kings XI Punjab
7508,Dwayne Smith,c Guptill b Maxwell,74,39,8,4,189.74,2,1082637,10,96,Gujarat Lions
7509,Ishan Kishan,c sub (DA Miller) b Natarajan,29,24,3,0,120.83,2,1082637,10,32,Gujarat Lions
7510,Suresh Raina,c Gurkeerat Singh b Sandeep Sharma,39,25,4,1,156,2,1082637,10,45,Gujarat Lions
7511,Dinesh Karthik,not out,35,23,2,1,152.17,2,1082637,10,39,Gujarat Lions
7512,Aaron Finch,c †Saha b Sandeep Sharma,2,2,0,0,100,2,1082637,10,2,Gujarat Lions
7513,Ravindra Jadeja,not out,7,6,0,0,116.67,2,1082637,10,7,Gujarat Lions
7514,Lendl Simmons,b Mohammad Nabi,1,5,0,0,20,1,1082638,10,-5,Mumbai Indians
7515,Parthiv Patel,c Warner b Kaul,23,17,1,1,135.29,1,1082638,10,26,Mumbai Indians
7516,Nitish Rana,c Kumar b Kaul,9,11,2,0,81.82,1,1082638,10,11,Mumbai Indians
7517,Rohit Sharma,b Kaul,67,45,6,2,148.89,1,1082638,10,77,Mumbai Indians
7518,Hardik Pandya,c Henriques b Rashid Khan,15,24,0,0,62.5,1,1082638,10,15,Mumbai Indians
7519,Kieron Pollard,c Shankar b Kumar,5,9,0,0,55.56,1,1082638,10,5,Mumbai Indians
7520,Karn Sharma,c †Ojha b Kumar,5,5,1,0,100,1,1082638,10,6,Mumbai Indians
7521,Harbhajan Singh,not out,1,3,0,0,33.33,1,1082638,10,-5,Mumbai Indians
7522,Mitchell McClenaghan,not out,2,1,0,0,200,1,1082638,10,8,Mumbai Indians
7523,David Warner,lbw b McClenaghan,6,6,1,0,100,2,1082638,10,7,Sunrisers Hyderabad
7524,Shikhar Dhawan,not out,62,46,4,2,134.78,2,1082638,10,70,Sunrisers Hyderabad
7525,Moises Henriques,c RG Sharma b Bumrah,44,35,6,0,125.71,2,1082638,10,50,Sunrisers Hyderabad
7526,Yuvraj Singh,c Pandya b Malinga,9,11,1,0,81.82,2,1082638,10,10,Sunrisers Hyderabad
7527,Vijay Shankar,not out,15,12,1,0,125,2,1082638,10,16,Sunrisers Hyderabad
7528,Martin Guptill,lbw b Narine,12,16,1,0,75,1,1082639,10,13,Kings XI Punjab
7529,Manan Vohra,c †Uthappa b Yadav,25,16,4,0,156.25,1,1082639,10,29,Kings XI Punjab
7530,Shaun Marsh,b Woakes,11,10,2,0,110,1,1082639,10,13,Kings XI Punjab
7531,Wriddhiman Saha,st †Uthappa b Kuldeep Yadav,38,33,2,1,115.15,1,1082639,10,42,Kings XI Punjab
7532,Glenn Maxwell,c Woakes b Kuldeep Yadav,44,25,1,4,176,1,1082639,10,59,Kings XI Punjab
7533,Axar Patel,not out,8,10,0,0,80,1,1082639,10,8,Kings XI Punjab
7534,Swapnil Singh,b Woakes,2,2,0,0,100,1,1082639,10,2,Kings XI Punjab
7535,Rahul Tewatia,not out,15,8,3,0,187.5,1,1082639,10,24,Kings XI Punjab
7536,Sunil Narine,b Sharma,18,10,4,0,180,2,1082639,10,28,Kolkata Knight Riders
7537,Chris Lynn,run out (Patel/†Saha),84,52,8,3,161.54,2,1082639,10,98,Kolkata Knight Riders
7538,Gautam Gambhir,c Marsh b Tewatia,8,18,0,0,44.44,2,1082639,10,2,Kolkata Knight Riders
7539,Robin Uthappa,c Patel b Tewatia,0,1,0,0,0,2,1082639,10,-2,Kolkata Knight Riders
7540,Manish Pandey,c Patel b Henry,18,23,1,0,78.26,2,1082639,10,19,Kolkata Knight Riders
7541,Colin de Grandhomme,not out,11,7,1,0,157.14,2,1082639,10,12,Kolkata Knight Riders
7542,Yusuf Pathan,c Maxwell b Sharma,2,3,0,0,66.67,2,1082639,10,2,Kolkata Knight Riders
7543,Chris Woakes,not out,8,6,0,1,133.33,2,1082639,10,10,Kolkata Knight Riders
7544,Dwayne Smith,run out (Mishra/Mohammed Shami),8,8,1,0,100,1,1082640,10,9,Gujarat Lions
7545,Ishan Kishan,c Khan b Mishra,34,25,5,1,136,1,1082640,10,41,Gujarat Lions
7546,Suresh Raina,b Cummins,6,5,1,0,120,1,1082640,10,7,Gujarat Lions
7547,Dinesh Karthik,c Anderson b Brathwaite,40,28,4,1,142.86,1,1082640,10,46,Gujarat Lions
7548,Aaron Finch,b Mohammed Shami,69,39,6,4,176.92,1,1082640,10,89,Gujarat Lions
7549,Ravindra Jadeja,not out,13,7,2,0,185.71,1,1082640,10,21,Gujarat Lions
7550,James Faulkner,not out,14,8,1,0,175,1,1082640,10,21,Gujarat Lions
7551,Sanju Samson,b Sangwan,10,7,2,0,142.86,2,1082640,10,12,Delhi Daredevils
7552,Karun Nair,c Smith b Faulkner,30,15,5,1,200,2,1082640,10,43,Delhi Daredevils
7553,Rishabh Pant,run out (Raina),4,2,1,0,200,2,1082640,10,11,Delhi Daredevils
7554,Shreyas Iyer,b Basil Thampi,96,57,15,2,168.42,2,1082640,10,115,Delhi Daredevils
7555,Marlon Samuels,run out (Jadeja),1,4,0,0,25,2,1082640,10,-5,Delhi Daredevils
7556,Corey Anderson,run out (Jadeja),6,6,1,0,100,2,1082640,10,7,Delhi Daredevils
7557,Carlos Brathwaite,c & b Kulkarni,11,10,2,0,110,2,1082640,10,13,Delhi Daredevils
7558,Pat Cummins,c Smith b Faulkner,24,13,2,1,184.62,2,1082640,10,34,Delhi Daredevils
7559,Mohammed Shami,not out,4,2,1,0,200,2,1082640,10,11,Delhi Daredevils
7560,Amit Mishra,not out,8,2,2,0,400,2,1082640,10,16,Delhi Daredevils
7561,Martin Guptill,c Pandya b KV Sharma,36,18,5,1,200,1,1082641,10,49,Kings XI Punjab
7562,Wriddhiman Saha,not out,93,55,11,3,169.09,1,1082641,10,110,Kings XI Punjab
7563,Glenn Maxwell,b Bumrah,47,21,2,5,223.81,1,1082641,10,65,Kings XI Punjab
7564,Shaun Marsh,c †Patel b McClenaghan,25,16,0,2,156.25,1,1082641,10,29,Kings XI Punjab
7565,Axar Patel,not out,19,13,0,1,146.15,1,1082641,10,21,Kings XI Punjab
7566,Lendl Simmons,c Guptill b Maxwell,59,32,5,4,184.38,2,1082641,10,78,Mumbai Indians
7567,Parthiv Patel,c Vohra b MM Sharma,38,23,7,0,165.22,2,1082641,10,45,Mumbai Indians
7568,Nitish Rana,c Guptill b Patel,12,12,2,0,100,2,1082641,10,14,Mumbai Indians
7569,Rohit Sharma,c Guptill b Tewatia,5,7,0,0,71.43,2,1082641,10,5,Mumbai Indians
7570,Kieron Pollard,not out,50,24,1,5,208.33,2,1082641,10,67,Mumbai Indians
7571,Hardik Pandya,c †Saha b Sandeep Sharma,30,13,0,4,230.77,2,1082641,10,44,Mumbai Indians
7572,Karn Sharma,b MM Sharma,19,6,3,1,316.67,2,1082641,10,30,Mumbai Indians
7573,Harbhajan Singh,not out,2,4,0,0,50,2,1082641,10,2,Mumbai Indians
7574,Sanju Samson,run out (Stokes),2,4,0,0,50,1,1082642,10,2,Delhi Daredevils
7575,Karun Nair,c Unadkat b Stokes,64,45,9,0,142.22,1,1082642,10,73,Delhi Daredevils
7576,Shreyas Iyer,c †Dhoni b Unadkat,3,4,0,0,75,1,1082642,10,3,Delhi Daredevils
7577,Rishabh Pant,c Christian b Zampa,36,22,4,2,163.64,1,1082642,10,44,Delhi Daredevils
7578,Marlon Samuels,c †Dhoni b Christian,27,21,1,2,128.57,1,1082642,10,32,Delhi Daredevils
7579,Corey Anderson,st †Dhoni b Washington Sundar,3,5,0,0,60,1,1082642,10,3,Delhi Daredevils
7580,Pat Cummins,b Stokes,11,6,0,1,183.33,1,1082642,10,19,Delhi Daredevils
7581,Amit Mishra,not out,13,9,0,1,144.44,1,1082642,10,15,Delhi Daredevils
7582,Mohammed Shami,c Stokes b Unadkat,2,4,0,0,50,1,1082642,10,2,Delhi Daredevils
7583,Shahbaz Nadeem,not out,0,0,0,0,0,1,1082642,10,-2,Delhi Daredevils
7584,Ajinkya Rahane,b Khan,0,1,0,0,0,2,1082642,10,-2,Rising Pune Supergiant
7585,Rahul Tripathi,c †Pant b Khan,7,6,1,0,116.67,2,1082642,10,8,Rising Pune Supergiant
7586,Steven Smith,lbw b Nadeem,38,32,4,1,118.75,2,1082642,10,44,Rising Pune Supergiant
7587,Manoj Tiwary,b Cummins,60,45,5,3,133.33,2,1082642,10,71,Rising Pune Supergiant
7588,Ben Stokes,c Anderson b Mohammed Shami,33,25,3,2,132,2,1082642,10,40,Rising Pune Supergiant
7589,MS Dhoni,run out (Mohammed Shami),5,5,0,0,100,2,1082642,10,5,Rising Pune Supergiant
7590,Daniel Christian,lbw b Mohammed Shami,3,3,0,0,100,2,1082642,10,3,Rising Pune Supergiant
7591,Washington Sundar,not out,5,3,0,0,166.67,2,1082642,10,5,Rising Pune Supergiant
7592,Dwayne Smith,lbw b Rashid Khan,54,33,7,2,163.64,1,1082643,10,65,Gujarat Lions
7593,Ishan Kishan,c †Ojha b Mohammed Siraj,61,40,5,4,152.5,1,1082643,10,74,Gujarat Lions
7594,Suresh Raina,c Dhawan b Mohammed Siraj,2,5,0,0,40,1,1082643,10,-4,Gujarat Lions
7595,Dinesh Karthik,c Hooda b Rashid Khan,0,1,0,0,0,1,1082643,10,-2,Gujarat Lions
7596,Aaron Finch,b Rashid Khan,2,3,0,0,66.67,1,1082643,10,2,Gujarat Lions
7597,Ravindra Jadeja,not out,20,14,2,0,142.86,1,1082643,10,22,Gujarat Lions
7598,James Faulkner,b Mohammed Siraj,8,10,1,0,80,1,1082643,10,9,Gujarat Lions
7599,Pradeep Sangwan,b Mohammed Siraj,0,1,0,0,0,1,1082643,10,-2,Gujarat Lions
7600,Ankit Soni,b Kaul,0,6,0,0,0,1,1082643,10,-2,Gujarat Lions
7601,Praveen Kumar,b Kumar,1,2,0,0,50,1,1082643,10,1,Gujarat Lions
7602,Munaf Patel,b Kumar,0,1,0,0,0,1,1082643,10,-2,Gujarat Lions
7603,David Warner,not out,69,52,9,0,132.69,2,1082643,10,78,Sunrisers Hyderabad
7604,Shikhar Dhawan,c Faulkner b Kumar,18,11,4,0,163.64,2,1082643,10,22,Sunrisers Hyderabad
7605,Moises Henriques,c †Karthik b Kumar,4,2,1,0,200,2,1082643,10,11,Sunrisers Hyderabad
7606,Vijay Shankar,not out,63,44,9,0,143.18,2,1082643,10,72,Sunrisers Hyderabad
7607,Saurabh Tiwary,run out (Yadav),52,43,9,0,120.93,1,1082644,10,61,Mumbai Indians
7608,Lendl Simmons,c Narine b Boult,0,5,0,0,0,1,1082644,10,-2,Mumbai Indians
7609,Rohit Sharma,lbw b Rajpoot,27,21,4,1,128.57,1,1082644,10,33,Mumbai Indians
7610,Ambati Rayudu,st †Uthappa b Kuldeep Yadav,63,37,6,3,170.27,1,1082644,10,81,Mumbai Indians
7611,Kieron Pollard,c Pathan b Boult,13,11,0,1,118.18,1,1082644,10,15,Mumbai Indians
7612,Hardik Pandya,not out,1,2,0,0,50,1,1082644,10,1,Mumbai Indians
7613,Krunal Pandya,not out,0,1,0,0,0,1,1082644,10,-2,Mumbai Indians
7614,Sunil Narine,c HH Pandya b Southee,0,4,0,0,0,2,1082644,10,-2,Kolkata Knight Riders
7615,Chris Lynn,c sub (J Suchith) b Vinay Kumar,26,14,3,2,185.71,2,1082644,10,39,Kolkata Knight Riders
7616,Gautam Gambhir,c KV Sharma b Johnson,21,16,3,1,131.25,2,1082644,10,26,Kolkata Knight Riders
7617,Robin Uthappa,c RG Sharma b KV Sharma,2,4,0,0,50,2,1082644,10,2,Kolkata Knight Riders
7618,Manish Pandey,c sub (J Suchith) b HH Pandya,33,33,2,0,100,2,1082644,10,35,Kolkata Knight Riders
7619,Yusuf Pathan,c HH Pandya b Vinay Kumar,20,7,0,3,285.71,2,1082644,10,32,Kolkata Knight Riders
7620,Colin de Grandhomme,b HH Pandya,29,16,4,1,181.25,2,1082644,10,41,Kolkata Knight Riders
7621,Kuldeep Yadav,c †Rayudu b Southee,16,15,2,0,106.67,2,1082644,10,18,Kolkata Knight Riders
7622,Umesh Yadav,not out,4,4,0,0,100,2,1082644,10,4,Kolkata Knight Riders
7623,Trent Boult,not out,5,8,0,0,62.5,2,1082644,10,5,Kolkata Knight Riders
7624,Martin Guptill,c Tiwary b Unadkat,0,1,0,0,0,1,1082645,10,-2,Kings XI Punjab
7625,Wriddhiman Saha,c †Dhoni b Christian,13,17,0,1,76.47,1,1082645,10,15,Kings XI Punjab
7626,Shaun Marsh,c Smith b Thakur,10,13,2,0,76.92,1,1082645,10,12,Kings XI Punjab
7627,Eoin Morgan,run out (Unadkat),4,4,1,0,100,1,1082645,10,5,Kings XI Punjab
7628,Rahul Tewatia,c Unadkat b Thakur,4,3,1,0,133.33,1,1082645,10,5,Kings XI Punjab
7629,Glenn Maxwell,c Rahane b Thakur,0,3,0,0,0,1,1082645,10,-2,Kings XI Punjab
7630,Axar Patel,c †Dhoni b Christian,22,20,1,1,110,1,1082645,10,25,Kings XI Punjab
7631,Swapnil Singh,c †Dhoni b Unadkat,10,17,0,0,58.82,1,1082645,10,10,Kings XI Punjab
7632,Mohit Sharma,c Christian b Zampa,6,12,0,0,50,1,1082645,10,6,Kings XI Punjab
7633,Ishant Sharma,c Smith b Zampa,1,5,0,0,20,1,1082645,10,-5,Kings XI Punjab
7634,Sandeep Sharma,not out,0,0,0,0,0,1,1082645,10,-2,Kings XI Punjab
7635,Ajinkya Rahane,not out,34,34,1,1,100,2,1082645,10,37,Rising Pune Supergiant
7636,Rahul Tripathi,b Patel,28,20,4,1,140,2,1082645,10,34,Rising Pune Supergiant
7637,Steven Smith,not out,15,18,0,0,83.33,2,1082645,10,15,Rising Pune Supergiant
7638,Chris Gayle,c Khan b Nadeem,48,38,3,3,126.32,1,1082646,10,57,Royal Challengers Bangalore
7639,Vishnu Vinod,b Cummins,3,9,0,0,33.33,1,1082646,10,-3,Royal Challengers Bangalore
7640,Virat Kohli,c Nadeem b Khan,58,45,3,3,128.89,1,1082646,10,67,Royal Challengers Bangalore
7641,Travis Head,run out (Iyer/Khan),2,2,0,0,100,1,1082646,10,2,Royal Challengers Bangalore
7642,Kedar Jadhav,run out (Cummins),12,9,0,1,133.33,1,1082646,10,14,Royal Challengers Bangalore
7643,Sachin Baby,c Anderson b Cummins,12,8,2,0,150,1,1082646,10,14,Royal Challengers Bangalore
7644,Shane Watson,not out,4,4,0,0,100,1,1082646,10,4,Royal Challengers Bangalore
7645,Pawan Negi,not out,13,5,3,0,260,1,1082646,10,22,Royal Challengers Bangalore
7646,Sanju Samson,c Kohli b Avesh Khan,0,2,0,0,0,2,1082646,10,-2,Delhi Daredevils
7647,Karun Nair,c Jadhav b Watson,26,22,5,0,118.18,2,1082646,10,31,Delhi Daredevils
7648,Shreyas Iyer,c Watson b Patel,32,30,2,1,106.67,2,1082646,10,36,Delhi Daredevils
7649,Rishabh Pant,b Patel,45,34,3,2,132.35,2,1082646,10,52,Delhi Daredevils
7650,Marlon Samuels,b Patel,0,1,0,0,0,2,1082646,10,-2,Delhi Daredevils
7651,Corey Anderson,st †Vishnu Vinod b Head,3,9,0,0,33.33,2,1082646,10,-3,Delhi Daredevils
7652,Pat Cummins,c Kohli b Head,7,3,0,1,233.33,2,1082646,10,15,Delhi Daredevils
7653,Amit Mishra,b Negi,7,4,0,1,175,2,1082646,10,15,Delhi Daredevils
7654,Mohammed Shami,st †Vishnu Vinod b Negi,21,9,3,1,233.33,2,1082646,10,32,Delhi Daredevils
7655,Shahbaz Nadeem,c Jadhav b Negi,2,6,0,0,33.33,2,1082646,10,-4,Delhi Daredevils
7656,Zaheer Khan,not out,1,1,0,0,100,2,1082646,10,1,Delhi Daredevils
7657,Ajinkya Rahane,lbw b KV Sharma,56,43,5,1,130.23,1,1082647,10,63,Rising Pune Supergiant
7658,Rahul Tripathi,b McClenaghan,0,2,0,0,0,1,1082647,10,-2,Rising Pune Supergiant
7659,Steven Smith,c HH Pandya b Malinga,1,2,0,0,50,1,1082647,10,1,Rising Pune Supergiant
7660,Manoj Tiwary,run out (Bumrah),58,48,4,2,120.83,1,1082647,10,66,Rising Pune Supergiant
7661,MS Dhoni,not out,40,26,0,5,153.85,1,1082647,10,50,Rising Pune Supergiant
7662,Lendl Simmons,run out (Thakur),5,13,0,0,38.46,2,1082647,10,-1,Mumbai Indians
7663,Parthiv Patel,c Christian b Thakur,52,40,3,3,130,2,1082647,10,61,Mumbai Indians
7664,Rohit Sharma,lbw b Washington Sundar,1,2,0,0,50,2,1082647,10,1,Mumbai Indians
7665,Ambati Rayudu,c Smith b Washington Sundar,0,3,0,0,0,2,1082647,10,-2,Mumbai Indians
7666,Kieron Pollard,c Smith b Washington Sundar,7,10,1,0,70,2,1082647,10,8,Mumbai Indians
7667,Hardik Pandya,c Christian b Ferguson,14,10,1,1,140,2,1082647,10,17,Mumbai Indians
7668,Krunal Pandya,c Christian b Thakur,15,11,2,0,136.36,2,1082647,10,17,Mumbai Indians
7669,Mitchell McClenaghan,c Unadkat b Thakur,12,11,0,1,109.09,2,1082647,10,14,Mumbai Indians
7670,Karn Sharma,c †Dhoni b Unadkat,4,7,0,0,57.14,2,1082647,10,4,Mumbai Indians
7671,Jasprit Bumrah,not out,16,11,0,1,145.45,2,1082647,10,18,Mumbai Indians
7672,Lasith Malinga,not out,7,2,0,1,350,2,1082647,10,15,Mumbai Indians
7673,David Warner,b Chawla,37,35,2,2,105.71,1,1082648,10,43,Sunrisers Hyderabad
7674,Shikhar Dhawan,c †Uthappa b UT Yadav,11,13,1,0,84.62,1,1082648,10,12,Sunrisers Hyderabad
7675,Kane Williamson,c SA Yadav b Coulter-Nile,24,26,2,1,92.31,1,1082648,10,28,Sunrisers Hyderabad
7676,Yuvraj Singh,c Chawla b UT Yadav,9,9,2,0,100,1,1082648,10,11,Sunrisers Hyderabad
7677,Vijay Shankar,c SA Yadav b Coulter-Nile,22,17,2,1,129.41,1,1082648,10,26,Sunrisers Hyderabad
7678,Naman Ojha,c Lynn b Boult,16,16,0,1,100,1,1082648,10,18,Sunrisers Hyderabad
